name,id,branch,tank,tank_name,Camera Position,predict
B04728_tank1_0.jpg,520004087414,นภาจรัส (RSL),ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,-,มุมกล้องไม่ถูกต้อง
B04728_tank1_1.jpg,520004087414,นภาจรัส (RSL),ถังน้ำดื่ม,NO.1 ถังน้ำดื่ม ,+,ถูกต้อง
B04728_tank2_0.jpg,520004087414,นภาจรัส (RSL),ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
B04728_tank2_1.jpg,520004087414,นภาจรัส (RSL),ถังน้ำใช้,NO.1 ถังน้ำใช้ ,+,ถูกต้อง
